reading_id,ts,station,lat,lon,reading_c,humidity_pct,calibration,battery_pct,alarm,split
10851,2025-04-05 11:00:00,north,45.074734,7.678879,19.36,81.88,1.0508,75.4,0,train
10852,2025-04-05 12:00:00,harbour,45.038334,7.606232,21.025,68.75,1.0658,72.8,0,train
10853,2025-04-05 13:00:00,north,45.071189,7.685194,18.184,71.77,1.053,74.1,0,train
10854,2025-04-05 14:00:00,north,45.064711,7.686136,18.422,77.64,1.0418,74.0,0,train
10855,2025-04-05 15:00:00,north,45.073087,7.684794,19.889,70.42,1.0206,73.3,0,train
10856,2025-04-05 16:00:00,harbour,45.042595,7.602329,20.3,65.02,0.9899,72.3,0,train
10857,2025-04-05 17:00:00,north,45.067722,7.679502,15.614,71.53,,74.8,0,train
10858,2025-04-05 18:00:00,north,45.069743,7.688679,16.208,77.14,1.0483,75.5,0,train
10859,2025-04-05 19:00:00,hill,45.103163,7.737818,12.706,79.45,,77.9,0,train
10860,2025-04-05 20:00:00,harbour,45.038619,7.607128,19.523,78.38,1.0086,74.6,0,train
10861,2025-04-05 21:00:00,north,45.075449,7.687469,17.502,72.86,0.9337,74.7,0,train
10862,2025-04-05 22:00:00,harbour,45.053587,7.613171,21.893,63.52,1.0208,71.9,0,train
10863,2025-04-05 23:00:00,hill,45.107462,7.740199,15.112,75.5,,74.0,0,train
10864,2025-04-06 00:00:00,hill,45.108399,7.731511,17.885,69.75,,76.6,0,train
10865,2025-04-06 01:00:00,harbour,45.041809,7.619398,23.917,71.05,1.0431,78.0,0,train
10866,2025-04-06 02:00:00,hill,45.10277,7.73365,18.401,70.86,0.9924,75.0,0,train
10867,2025-04-06 03:00:00,harbour,45.049951,7.619333,24.87,71.07,1.0076,77.3,0,train
10868,2025-04-06 04:00:00,harbour,45.039707,7.61676,26.359,65.19,0.9766,77.3,0,train
10869,2025-04-06 05:00:00,north,45.071755,7.681141,23.227,75.52,0.871,78.2,0,train
10870,2025-04-06 06:00:00,north,45.069694,7.684624,23.617,66.32,1.0171,75.5,0,train
10871,2025-04-06 07:00:00,harbour,45.043534,7.61359,25.375,67.71,1.023,72.7,0,train
10872,2025-04-06 08:00:00,harbour,45.040974,7.617222,26.659,54.02,1.0275,74.3,1,train
10873,2025-04-06 09:00:00,hill,45.106544,7.728286,18.325,72.25,1.0817,76.3,0,train
10874,2025-04-06 10:00:00,north,45.065105,7.683687,21.402,66.83,1.0439,72.7,0,train
10875,2025-04-06 11:00:00,hill,45.103767,7.738267,18.349,78.8,1.0219,73.8,0,train
10876,2025-04-06 12:00:00,north,45.075653,7.688552,21.375,69.37,0.968,72.1,0,train
10877,2025-04-06 13:00:00,hill,45.100037,7.729944,15.377,81.02,,72.6,0,train
10878,2025-04-06 14:00:00,hill,45.101501,7.730705,13.877,77.48,0.9347,70.8,0,train
10879,2025-04-06 15:00:00,north,45.075653,7.688307,17.599,69.95,0.9814,76.0,0,train
10880,2025-04-06 16:00:00,north,45.071788,7.681076,18.29,73.88,0.976,72.3,0,train
10881,2025-04-06 17:00:00,hill,45.108445,7.736326,13.255,86.57,,73.8,0,train
10882,2025-04-06 18:00:00,hill,45.095219,7.739726,16.202,76.94,,74.6,0,train
10883,2025-04-06 19:00:00,harbour,45.04175,7.612247,18.038,80.96,,72.9,0,train
10884,2025-04-06 20:00:00,north,45.065064,7.672826,18.61,72.44,0.9155,71.3,0,train
10885,2025-04-06 21:00:00,north,45.064599,7.692008,18.748,72.15,0.9747,72.3,0,train
10886,2025-04-06 22:00:00,north,45.071811,7.691895,19.352,71.31,1.0501,71.3,0,train
10887,2025-04-06 23:00:00,hill,45.108903,7.742221,14.977,77.82,0.9756,73.6,0,train
10888,2025-04-07 00:00:00,hill,45.098175,7.739444,18.231,71.52,0.9399,72.1,0,train
10889,2025-04-07 01:00:00,north,45.065729,7.677792,21.852,68.27,1.01,75.6,0,train
10890,2025-04-07 02:00:00,harbour,45.038822,7.619218,26.214,59.85,0.9717,72.6,1,train
10891,2025-04-07 03:00:00,hill,45.103652,7.736886,18.746,69.4,,74.3,0,train
10892,2025-04-07 04:00:00,north,45.064829,7.690847,22.238,74.88,1.0174,71.4,0,train
10893,2025-04-07 05:00:00,hill,45.113207,7.734382,21.263,73.63,,69.6,0,train
10894,2025-04-07 06:00:00,north,45.072508,7.684958,23.325,65.96,0.9981,72.5,0,train
10895,2025-04-07 07:00:00,north,45.068708,7.684996,22.433,65.98,1.0657,75.0,0,train
10896,2025-04-07 08:00:00,north,45.06807,7.694118,21.592,63.26,0.9879,75.0,0,train
10897,2025-04-07 09:00:00,north,45.079463,7.687537,22.3,71.01,0.99,75.4,0,train
10898,2025-04-07 10:00:00,harbour,45.050127,7.611162,23.346,64.42,0.9732,72.2,0,train
10899,2025-04-07 11:00:00,north,45.068182,7.679797,21.216,77.96,1.0168,72.3,0,train
10900,2025-04-07 12:00:00,harbour,45.042533,7.614514,26.024,56.35,1.0257,73.2,1,train
10901,2025-04-07 13:00:00,north,45.075189,7.686231,19.806,73.5,0.9583,72.3,0,train
10902,2025-04-07 14:00:00,harbour,45.036383,7.612952,24.757,70.12,1.0069,74.0,0,train
10903,2025-04-07 15:00:00,north,45.067775,7.691091,21.426,67.68,,74.5,0,train
10904,2025-04-07 16:00:00,north,45.075548,7.689779,19.863,80.29,0.9213,74.7,0,train
10905,2025-04-07 17:00:00,north,45.067341,7.686194,17.797,79.03,1.0492,71.2,0,train
10906,2025-04-07 18:00:00,harbour,45.039389,7.613253,21.99,73.1,1.0443,75.7,0,train
10907,2025-04-07 19:00:00,hill,45.098711,7.735626,17.199,72.29,,68.9,0,train
10908,2025-04-07 20:00:00,harbour,45.038062,7.615752,21.654,73.73,0.9209,72.0,0,train
10909,2025-04-07 21:00:00,harbour,45.043864,7.615619,23.189,71.51,0.9732,71.6,0,train
10910,2025-04-07 22:00:00,harbour,45.037801,7.612878,25.535,64.68,1.0677,72.5,0,train
10911,2025-04-07 23:00:00,harbour,45.035857,7.607912,24.725,72.58,0.9694,72.0,0,train
10912,2025-04-08 00:00:00,north,45.067572,7.690382,21.727,70.85,1.0019,74.8,0,train
10913,2025-04-08 01:00:00,north,45.077209,7.690663,24.093,56.98,1.0061,71.0,1,train
10914,2025-04-08 02:00:00,hill,45.104798,7.729843,22.758,69.43,,74.0,0,train
10915,2025-04-08 03:00:00,north,45.067829,7.688106,25.078,71.92,1.0968,70.2,0,train
10916,2025-04-08 04:00:00,harbour,45.041695,7.610243,27.176,59.41,1.0139,72.4,1,train
10917,2025-04-08 05:00:00,north,45.071856,7.675273,23.683,69.79,0.9434,73.1,0,train
10918,2025-04-08 06:00:00,north,45.07056,7.685939,25.3,61.9,1.0146,74.3,1,train
10919,2025-04-08 07:00:00,north,45.062804,7.690893,23.47,67.04,1.0317,70.0,0,train
10920,2025-04-08 08:00:00,north,45.071266,7.682512,25.059,53.81,0.948,67.9,1,train
10921,2025-04-08 09:00:00,harbour,45.040202,7.608633,29.154,51.73,,75.7,1,train
10922,2025-04-08 10:00:00,north,45.073449,7.69123,21.041,69.23,0.9709,70.4,0,train
10923,2025-04-08 11:00:00,harbour,45.035613,7.606652,26.518,60.41,0.9365,71.6,1,train
10924,2025-04-08 12:00:00,north,45.074268,7.681442,22.748,60.45,0.9559,71.8,0,train
10925,2025-04-08 13:00:00,north,45.068052,7.684545,20.963,73.39,1.0393,75.0,0,train
10926,2025-04-08 14:00:00,north,45.063172,7.689233,21.226,71.58,0.9919,73.6,0,train
10927,2025-04-08 15:00:00,harbour,45.046393,7.615256,24.185,62.42,0.9198,74.5,0,train
10928,2025-04-08 16:00:00,north,45.067959,7.683495,20.789,62.34,1.0353,74.7,0,train
10929,2025-04-08 17:00:00,harbour,45.042536,7.610583,25.802,66.06,0.9849,73.1,0,train
10930,2025-04-08 18:00:00,hill,45.103377,7.735567,16.555,74.65,0.8563,71.6,0,train
10931,2025-04-08 19:00:00,hill,45.108426,7.733181,15.313,81.35,0.9469,74.7,0,train
10932,2025-04-08 20:00:00,north,45.074471,7.681811,18.494,78.52,0.8846,74.0,0,train
10933,2025-04-08 21:00:00,harbour,45.04551,7.606668,22.27,67.2,0.9693,72.6,0,train
10934,2025-04-08 22:00:00,north,45.072894,7.689667,21.595,68.6,1.134,68.3,0,train
10935,2025-04-08 23:00:00,harbour,45.03451,7.611021,25.457,67.21,1.0992,70.7,0,train
10936,2025-04-09 00:00:00,north,45.063237,7.700386,22.926,66.59,1.013,72.7,0,train
10937,2025-04-09 01:00:00,harbour,45.041815,7.615223,26.96,53.92,0.9583,70.9,1,train
10938,2025-04-09 02:00:00,north,45.066165,7.682367,25.783,66.06,0.9424,73.7,0,train
10939,2025-04-09 03:00:00,hill,45.105881,7.735121,22.892,68.9,,77.1,0,train
10940,2025-04-09 04:00:00,north,45.070671,7.687814,26.311,60.47,1.0117,72.0,1,train
10941,2025-04-09 05:00:00,north,45.064301,7.688097,24.755,67.09,1.0614,72.5,0,train
10942,2025-04-09 06:00:00,harbour,45.03682,7.614335,28.762,57.78,1.0025,73.4,1,train
10943,2025-04-09 07:00:00,hill,45.099426,7.737369,21.066,68.43,,75.2,0,train
10944,2025-04-09 08:00:00,harbour,45.037418,7.611422,27.972,63.65,0.9938,67.4,0,train
10945,2025-04-09 09:00:00,north,45.06916,7.68935,24.786,59.24,0.8977,70.6,1,train
10946,2025-04-09 10:00:00,north,45.072741,7.697008,22.669,61.2,1.0158,74.4,0,train
10947,2025-04-09 11:00:00,harbour,45.046394,7.609914,26.049,62.42,1.0501,71.5,0,train
10948,2025-04-09 12:00:00,north,45.066078,7.684209,24.67,59.59,1.029,68.1,1,train
10949,2025-04-09 13:00:00,north,45.06772,7.689643,21.399,73.06,1.0543,72.6,0,train
10950,2025-04-09 14:00:00,hill,45.110262,7.74132,16.168,73.83,,68.8,0,train
10951,2025-04-09 15:00:00,hill,45.1076,7.739184,15.789,70.32,0.9874,73.3,0,train
10952,2025-04-09 16:00:00,north,45.070935,7.692173,19.57,70.44,1.0018,73.4,0,train
10953,2025-04-09 17:00:00,harbour,45.031519,7.611863,23.784,57.09,1.0178,70.6,0,train
10954,2025-04-09 18:00:00,hill,45.099925,7.73396,16.144,82.44,,69.0,0,train
10955,2025-04-09 19:00:00,north,45.07063,7.689369,20.315,70.91,1.0488,72.4,0,train
10956,2025-04-09 20:00:00,hill,45.101608,7.738466,17.021,78.42,0.9808,70.6,0,train
10957,2025-04-09 21:00:00,hill,45.112023,7.74344,15.949,79.26,0.9488,70.7,0,train
10958,2025-04-09 22:00:00,harbour,45.041354,7.619875,25.495,64.6,0.9788,70.1,0,train
10959,2025-04-09 23:00:00,harbour,45.042132,7.603013,24.62,60.76,0.9909,70.2,1,train
10960,2025-04-10 00:00:00,harbour,45.03655,7.615981,28.044,63.41,0.9787,69.2,0,train
10961,2025-04-10 01:00:00,harbour,45.036772,7.608769,26.131,61.54,0.9551,72.8,1,train
10962,2025-04-10 02:00:00,harbour,45.038296,7.601601,27.399,58.0,1.0435,73.4,1,train
10963,2025-04-10 03:00:00,north,45.067459,7.688052,24.118,57.41,1.0482,69.4,1,train
10964,2025-04-10 04:00:00,harbour,45.040042,7.611254,28.436,64.88,1.0491,68.5,0,train
10965,2025-04-10 05:00:00,harbour,45.042496,7.610358,29.562,57.12,1.0388,72.6,1,train
10966,2025-04-10 06:00:00,harbour,45.041945,7.605691,28.958,57.25,1.0271,73.6,1,train
10967,2025-04-10 07:00:00,harbour,45.045032,7.607027,30.374,49.18,0.9786,72.1,1,train
10968,2025-04-10 08:00:00,harbour,45.035522,7.611013,29.215,62.38,0.981,73.3,0,train
10969,2025-04-10 09:00:00,hill,45.104836,7.727626,23.492,66.13,,72.5,0,train
10970,2025-04-10 10:00:00,harbour,45.041954,7.611531,27.655,64.87,0.9102,71.0,0,train
10971,2025-04-10 11:00:00,north,45.076401,7.686632,24.741,64.69,1.0127,70.3,0,train
10972,2025-04-10 12:00:00,harbour,45.040103,7.611302,27.316,57.77,0.904,69.3,1,train
10973,2025-04-10 13:00:00,north,45.071302,7.68755,21.498,71.69,,70.6,0,train
10974,2025-04-10 14:00:00,north,45.066687,7.685717,23.704,59.9,1.0316,67.2,0,train
10975,2025-04-10 15:00:00,north,45.071695,7.680263,21.907,62.49,0.9698,73.7,0,train
10976,2025-04-10 16:00:00,north,45.071591,7.680901,20.328,70.74,,68.5,0,train
10977,2025-04-10 17:00:00,harbour,45.038446,7.612718,22.687,70.74,0.9756,71.2,0,train
10978,2025-04-10 18:00:00,north,45.068211,7.690855,19.211,77.11,1.0764,71.4,0,train
10979,2025-04-10 19:00:00,north,45.069855,7.686791,19.223,72.19,1.0553,70.4,0,train
10980,2025-04-10 20:00:00,harbour,45.043329,7.609537,23.552,66.02,1.0056,70.5,0,train
10981,2025-04-10 21:00:00,north,45.065339,7.686866,18.991,73.72,0.9764,69.0,0,train
10982,2025-04-10 22:00:00,hill,45.107561,7.72602,17.975,73.47,1.0302,69.7,0,train
10983,2025-04-10 23:00:00,north,45.068642,7.681073,21.018,68.0,1.0143,72.0,0,train
10984,2025-04-11 00:00:00,harbour,45.048662,7.610146,27.864,62.49,0.9993,71.9,0,train
10985,2025-04-11 01:00:00,north,45.07589,7.685707,24.199,63.54,0.9761,67.8,0,train
10986,2025-04-11 02:00:00,hill,45.102351,7.733401,22.974,66.43,,70.3,0,train
10987,2025-04-11 03:00:00,harbour,45.038453,7.610669,30.931,61.03,0.9346,66.8,1,train
10988,2025-04-11 04:00:00,harbour,45.050923,7.606098,29.331,59.31,0.9656,70.2,1,train
10989,2025-04-11 05:00:00,north,45.072533,7.683156,27.858,58.36,0.9213,70.4,1,train
10990,2025-04-11 06:00:00,harbour,45.043282,7.613249,29.655,60.78,0.955,67.6,1,train
10991,2025-04-11 07:00:00,north,45.068276,7.676829,26.33,62.03,1.0885,73.1,0,train
10992,2025-04-11 08:00:00,harbour,45.040463,7.606018,27.764,63.35,1.0026,67.5,0,train
10993,2025-04-11 09:00:00,hill,45.107245,7.733268,21.9,65.31,,72.6,0,train
10994,2025-04-11 10:00:00,north,45.072479,7.693388,25.733,60.3,0.9723,66.8,1,train
10995,2025-04-11 11:00:00,north,45.066642,7.689371,23.928,60.18,1.0668,71.6,0,train
10996,2025-04-11 12:00:00,harbour,45.046016,7.619797,25.636,68.13,1.0075,66.2,0,train
10997,2025-04-11 13:00:00,hill,45.105236,7.741689,18.734,78.92,,69.0,0,train
10998,2025-04-11 14:00:00,hill,45.100145,7.732764,17.141,80.29,,67.4,0,train
10999,2025-04-11 15:00:00,north,45.074013,7.685652,19.552,73.53,1.0229,70.6,0,train
11000,2025-04-11 16:00:00,hill,45.103281,7.729144,15.198,78.99,,68.3,0,train
11001,2025-04-11 17:00:00,north,45.073157,7.691856,20.701,69.52,0.956,69.5,0,train
11002,2025-04-11 18:00:00,north,45.067752,7.689634,20.577,73.01,0.9853,70.3,0,train
11003,2025-04-11 19:00:00,harbour,45.042455,7.61495,22.855,66.71,1.0258,67.8,0,train
11004,2025-04-11 20:00:00,harbour,45.03443,7.615305,21.812,64.81,0.9969,68.6,0,train
11005,2025-04-11 21:00:00,hill,45.1055,7.737298,17.044,79.62,,70.2,0,train
11006,2025-04-11 22:00:00,north,45.063849,7.687042,23.198,70.6,1.108,67.8,0,train
11007,2025-04-11 23:00:00,harbour,45.041652,7.613377,23.775,68.29,0.9868,70.5,0,test
11008,2025-04-12 00:00:00,hill,45.093747,7.74104,19.018,72.55,1.0148,66.1,0,test
11009,2025-04-12 01:00:00,north,45.069733,7.682076,22.885,65.86,0.9759,73.7,0,test
11010,2025-04-12 02:00:00,north,45.072912,7.680795,25.066,64.73,0.9613,71.8,0,test
11011,2025-04-12 03:00:00,harbour,45.042952,7.612022,26.939,62.57,0.9075,66.6,0,test
11012,2025-04-12 04:00:00,hill,45.108825,7.740788,22.647,63.02,,67.9,0,test
11013,2025-04-12 05:00:00,north,45.065657,7.687204,24.766,62.93,1.07,68.8,0,test
11014,2025-04-12 06:00:00,harbour,45.047326,7.610985,28.894,54.71,1.0032,70.6,1,test
11015,2025-04-12 07:00:00,north,45.076478,7.690163,24.336,69.84,1.0607,70.9,0,test
11016,2025-04-12 08:00:00,north,45.065142,7.686567,25.947,57.65,0.9362,71.5,1,test
11017,2025-04-12 09:00:00,north,45.066779,7.676544,24.312,60.52,0.9923,71.7,1,test
11018,2025-04-12 10:00:00,harbour,45.038683,7.606996,27.042,58.0,0.9939,67.1,1,test
11019,2025-04-12 11:00:00,harbour,45.040897,7.601593,28.14,60.66,1.0373,69.6,1,test
11020,2025-04-12 12:00:00,north,45.07074,7.684915,22.985,63.49,1.0036,68.9,0,test
11021,2025-04-12 13:00:00,harbour,45.031023,7.609786,27.889,67.42,1.0277,70.5,0,test
11022,2025-04-12 14:00:00,harbour,45.043385,7.614204,24.973,67.39,1.0736,68.9,0,test
11023,2025-04-12 15:00:00,hill,45.102958,7.745539,17.439,65.34,,65.6,0,test
11024,2025-04-12 16:00:00,harbour,45.036876,7.609047,23.478,67.43,0.9954,68.2,0,test
11025,2025-04-12 17:00:00,north,45.073822,7.686058,22.57,69.19,1.0203,74.1,0,test
11026,2025-04-12 18:00:00,hill,45.102595,7.73312,17.798,69.38,0.9683,69.1,0,test
11027,2025-04-12 19:00:00,north,45.074574,7.672015,19.215,72.12,1.0191,71.5,0,test
11028,2025-04-12 20:00:00,north,45.072137,7.682228,20.204,71.44,0.9148,68.9,0,test
11029,2025-04-12 21:00:00,hill,45.102693,7.731439,16.789,73.3,0.9512,68.4,0,test
11030,2025-04-12 22:00:00,north,45.074717,7.687391,21.761,68.5,0.988,69.0,0,test
11031,2025-04-12 23:00:00,north,45.073237,7.681849,21.244,70.99,0.9119,68.5,0,test
11032,2025-04-13 00:00:00,north,45.067944,7.679596,22.013,66.48,1.1065,70.6,0,test
11033,2025-04-13 01:00:00,north,45.063477,7.688959,23.95,65.58,1.0921,68.0,0,test
11034,2025-04-13 02:00:00,north,45.067776,7.685702,25.733,58.51,1.062,65.1,1,test
11035,2025-04-13 03:00:00,hill,45.106471,7.730571,22.844,69.9,,70.6,0,test
11036,2025-04-13 04:00:00,north,45.069021,7.682255,26.236,60.07,1.0452,69.9,1,test
11037,2025-04-13 05:00:00,north,45.077098,7.684533,25.776,68.16,0.9875,67.9,0,test
11038,2025-04-13 06:00:00,north,45.071033,7.690108,23.167,75.22,0.9892,68.4,0,test
11039,2025-04-13 07:00:00,hill,45.104766,7.742111,22.547,74.54,0.9003,70.2,0,test
11040,2025-04-13 08:00:00,north,45.071608,7.679522,25.182,62.24,1.0461,69.4,0,test
11041,2025-04-13 09:00:00,north,45.066418,7.691838,25.497,65.39,0.9913,66.7,0,test
11042,2025-04-13 10:00:00,harbour,45.040486,7.612305,29.686,56.75,0.9034,71.3,1,test
11043,2025-04-13 11:00:00,hill,45.101312,7.736831,21.314,71.37,0.9593,73.7,0,test
11044,2025-04-13 12:00:00,harbour,45.031508,7.616872,24.216,62.12,1.0249,68.6,0,test
11045,2025-04-13 13:00:00,hill,45.096806,7.730234,18.844,68.89,,66.5,0,test
11046,2025-04-13 14:00:00,north,45.072954,7.690313,20.786,70.04,0.9745,70.6,0,test
11047,2025-04-13 15:00:00,north,45.068188,7.679534,21.182,66.47,0.8931,71.3,0,test
11048,2025-04-13 16:00:00,harbour,45.040486,7.609715,23.31,71.64,0.976,66.7,0,test
11049,2025-04-13 17:00:00,north,45.064018,7.681805,17.44,77.84,0.9959,65.4,0,test
11050,2025-04-13 18:00:00,north,45.067605,7.694437,18.447,74.87,0.8814,65.7,0,test
11051,2025-04-13 19:00:00,north,45.073137,7.694207,19.204,71.87,0.9614,67.4,0,test
11052,2025-04-13 20:00:00,north,45.070368,7.689817,17.609,74.01,1.0209,66.1,0,test
11053,2025-04-13 21:00:00,hill,45.101885,7.73761,17.251,79.1,0.981,67.4,0,test
11054,2025-04-13 22:00:00,harbour,45.047148,7.609403,24.234,65.72,1.0715,67.3,0,test
11055,2025-04-13 23:00:00,north,45.069734,7.694717,23.012,67.19,1.0419,64.9,0,test
11056,2025-04-14 00:00:00,north,45.068566,7.693008,22.522,75.34,1.0558,68.8,0,test
11057,2025-04-14 01:00:00,harbour,45.045594,7.616535,26.288,63.13,0.9386,70.9,0,test
11058,2025-04-14 02:00:00,hill,45.096981,7.734505,21.113,68.76,0.953,64.0,0,test
11059,2025-04-14 03:00:00,harbour,45.0432,7.61033,28.435,58.64,1.0155,67.5,1,test
11060,2025-04-14 04:00:00,harbour,45.036482,7.61165,30.004,62.49,1.0245,67.0,0,test
11061,2025-04-14 05:00:00,north,45.066799,7.692685,24.685,62.82,0.9731,66.4,0,test
11062,2025-04-14 06:00:00,harbour,45.038219,7.607376,26.852,59.86,0.9883,68.0,1,test
11063,2025-04-14 07:00:00,hill,45.104498,7.735668,25.808,67.64,,65.7,0,test
11064,2025-04-14 08:00:00,north,45.07041,7.694216,26.27,67.27,0.9755,69.4,0,test
11065,2025-04-14 09:00:00,north,45.071201,7.690493,24.966,70.09,1.0186,67.0,0,test
11066,2025-04-14 10:00:00,north,45.070818,7.694764,26.951,58.2,1.0699,65.6,1,test
11067,2025-04-14 11:00:00,harbour,45.04663,7.614175,25.719,65.14,1.0269,68.5,0,test
11068,2025-04-14 12:00:00,harbour,45.047793,7.614253,25.281,61.71,1.0429,67.8,1,test
11069,2025-04-14 13:00:00,north,45.072837,7.692998,21.345,71.17,1.003,70.4,0,test
11070,2025-04-14 14:00:00,harbour,45.04403,7.615377,25.107,57.89,1.0249,67.9,1,test
11071,2025-04-14 15:00:00,hill,45.102465,7.736848,16.89,74.94,,66.7,0,test
11072,2025-04-14 16:00:00,north,45.065546,7.683615,20.764,74.66,0.9552,71.3,0,test
11073,2025-04-14 17:00:00,north,45.072363,7.678793,19.185,73.35,,67.9,0,test
11074,2025-04-14 18:00:00,north,45.070124,7.693561,20.914,60.42,1.0292,68.1,0,test
11075,2025-04-14 19:00:00,north,45.073438,7.684101,20.097,75.26,1.0497,70.3,0,test
11076,2025-04-14 20:00:00,north,45.062625,7.682477,18.054,75.58,1.0216,66.2,0,test
11077,2025-04-14 21:00:00,hill,45.114778,7.739486,17.373,73.98,,67.1,0,test
11078,2025-04-14 22:00:00,north,45.064858,7.681786,19.802,71.66,0.9783,65.7,0,test
11079,2025-04-14 23:00:00,north,45.070125,7.67949,21.691,67.73,1.0014,71.1,0,test
11080,2025-04-15 00:00:00,hill,45.107979,7.732374,19.673,76.49,,65.5,0,test
11081,2025-04-15 01:00:00,north,45.064407,7.685896,26.0,62.86,0.9589,64.9,0,test
11082,2025-04-15 02:00:00,north,45.067755,7.68756,24.015,59.34,,64.9,1,test
11083,2025-04-15 03:00:00,north,45.061844,7.688752,23.144,63.57,0.9724,70.7,0,test
11084,2025-04-15 04:00:00,north,45.06422,7.691024,25.569,70.17,0.9503,69.2,0,test
11085,2025-04-15 05:00:00,north,45.062175,7.685644,24.471,69.68,0.9463,65.7,0,test
11086,2025-04-15 06:00:00,harbour,45.041406,7.614037,31.419,58.64,0.9851,65.5,1,test
11087,2025-04-15 07:00:00,harbour,45.042173,7.611675,30.062,54.15,0.9679,71.6,1,test
11088,2025-04-15 08:00:00,harbour,45.039709,7.609062,30.708,58.6,1.0629,65.7,1,test
11089,2025-04-15 09:00:00,harbour,45.046082,7.614228,28.0,64.36,,67.0,0,test
11090,2025-04-15 10:00:00,harbour,45.046586,7.613987,26.618,62.56,0.9947,65.5,0,test
11091,2025-04-15 11:00:00,north,45.069962,7.695414,23.839,68.99,1.0392,71.9,0,test
11092,2025-04-15 12:00:00,harbour,45.040101,7.615206,24.65,69.5,,65.4,0,test
11093,2025-04-15 13:00:00,harbour,45.039886,7.608789,24.28,69.62,0.9973,64.0,0,test
11094,2025-04-15 14:00:00,north,45.068167,7.689197,20.24,72.94,1.0557,67.2,0,test
11095,2025-04-15 15:00:00,north,45.075258,7.685004,20.264,72.95,1.0458,67.4,0,test
11096,2025-04-15 16:00:00,north,45.070952,7.694052,18.218,68.98,0.9885,66.1,0,test
11097,2025-04-15 17:00:00,hill,45.102657,7.72681,14.296,78.26,0.9346,65.3,0,test
11098,2025-04-15 18:00:00,north,45.06908,7.682971,21.092,73.28,0.969,63.0,0,test
11099,2025-04-15 19:00:00,north,45.072196,7.682984,18.998,79.72,1.0258,64.9,0,test
11100,2025-04-15 20:00:00,harbour,45.039391,7.612843,23.221,67.69,0.9188,70.4,0,test
11101,2025-04-15 21:00:00,harbour,45.042264,7.611608,24.602,69.39,0.9835,63.3,0,test
11102,2025-04-15 22:00:00,hill,45.103854,7.727389,18.593,73.49,0.9964,69.2,0,test
11103,2025-04-15 23:00:00,harbour,45.046459,7.603038,24.644,61.08,0.9256,71.2,1,test
11104,2025-04-16 00:00:00,north,45.074672,7.687152,22.207,70.13,1.0575,69.3,0,test
11105,2025-04-16 01:00:00,harbour,45.035292,7.619497,28.842,60.94,0.9868,67.3,1,test
11106,2025-04-16 02:00:00,harbour,45.040356,7.619436,29.22,54.98,0.9242,69.2,1,test
11107,2025-04-16 03:00:00,harbour,45.04387,7.61028,29.316,54.96,0.9502,69.1,1,test
11108,2025-04-16 04:00:00,hill,45.102194,7.737526,24.354,65.58,,63.8,0,test
11109,2025-04-16 05:00:00,north,45.073269,7.681976,23.705,64.24,,67.7,0,test
11110,2025-04-16 06:00:00,harbour,45.042357,7.605118,29.575,60.1,1.0134,64.5,1,test
11111,2025-04-16 07:00:00,north,45.072394,7.692314,25.511,58.31,1.0084,62.3,1,test
11112,2025-04-16 08:00:00,north,45.069753,7.689601,23.352,70.07,0.9898,68.4,0,test
11113,2025-04-16 09:00:00,hill,45.105232,7.733614,22.38,65.67,1.0777,64.8,0,test
11114,2025-04-16 10:00:00,north,45.072117,7.68442,25.064,65.81,1.062,66.9,0,test
11115,2025-04-16 11:00:00,harbour,45.035084,7.616794,27.364,54.91,0.9215,63.8,1,test
11116,2025-04-16 12:00:00,hill,45.100319,7.736852,17.721,78.43,,68.4,0,test
11117,2025-04-16 13:00:00,harbour,45.036908,7.610609,25.178,65.05,1.0276,67.5,0,test
11118,2025-04-16 14:00:00,harbour,45.047786,7.613661,24.892,73.12,0.9902,65.6,0,test
11119,2025-04-16 15:00:00,harbour,45.042229,7.612223,23.725,59.6,1.0213,64.4,0,test
11120,2025-04-16 16:00:00,hill,45.10551,7.733261,17.302,67.91,,64.7,0,test
11121,2025-04-16 17:00:00,hill,45.104709,7.731736,17.23,78.25,0.9557,66.5,0,test
11122,2025-04-16 18:00:00,north,45.067924,7.690838,21.157,73.46,1.0622,64.8,0,test
11123,2025-04-16 19:00:00,north,45.067011,7.683948,19.939,64.4,1.0072,64.0,0,test
11124,2025-04-16 20:00:00,north,45.073429,7.680463,22.954,69.49,1.0518,67.2,0,test
11125,2025-04-16 21:00:00,north,45.068509,7.695193,20.756,74.19,1.0133,66.7,0,test
11126,2025-04-16 22:00:00,harbour,45.047373,7.61843,24.998,70.15,0.9956,68.0,0,test
11127,2025-04-16 23:00:00,hill,45.104803,7.737862,19.827,72.26,,67.7,0,test
11128,2025-04-17 00:00:00,north,45.070385,7.685959,22.702,61.5,1.0182,63.5,0,test
11129,2025-04-17 01:00:00,north,45.069134,7.687249,23.251,59.15,1.0766,66.1,0,test
11130,2025-04-17 02:00:00,north,45.069719,7.679136,25.78,71.82,1.0294,64.1,0,test
11131,2025-04-17 03:00:00,harbour,45.041156,7.612185,26.156,64.52,,63.1,0,test
11132,2025-04-17 04:00:00,harbour,45.047142,7.613627,27.08,65.54,0.9619,66.1,0,test
11133,2025-04-17 05:00:00,harbour,45.050416,7.611286,31.718,53.8,1.004,65.2,1,test
11134,2025-04-17 06:00:00,harbour,45.036379,7.614413,30.327,56.11,0.9629,66.6,1,test
